"","TIER_ID","ANNOTATION_ID","ANNOTATION_REF","VALUE","PREVIOUS_ANNOTATION","EXT_REF"
"227","A_morph-cf-es","ann2022","ann2020_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","beta",NA,NA
"228","A_morph-cf-es","ann2026","ann2024_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-kata",NA,NA
"229","A_morph-cf-es","ann2031","ann2029_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pa",NA,NA
"230","A_morph-cf-es","ann2042","ann2040_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","tseiye",NA,NA
"231","A_morph-cf-es","ann2047","ann2045_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","beta",NA,NA
"232","A_morph-cf-es","ann2052","ann2050_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"233","A_morph-cf-es","ann2057","ann2055_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tso",NA,NA
"234","A_morph-cf-es","ann2068","ann2066_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"235","A_morph-cf-es","ann2072","ann2070_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","apona",NA,NA
"236","A_morph-cf-es","ann2076","ann2074_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ti",NA,NA
"237","A_morph-cf-es","ann2081","ann2079_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ani",NA,NA
"238","A_morph-cf-es","ann2085","ann2083_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tsio",NA,NA
"239","A_morph-cf-es","ann2095","ann2093_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dipa",NA,NA
"240","A_morph-cf-es","ann2100","ann2098_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"241","A_morph-cf-es","ann2104","ann2102_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwae",NA,NA
"242","A_morph-cf-es","ann2110","ann2108_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","joda",NA,NA
"243","A_morph-cf-es","ann2115","ann2113_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bakwe",NA,NA
"244","A_morph-cf-es","ann2119","ann2117_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dea",NA,NA
"245","A_morph-cf-es","ann2129","ann2127_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","badi",NA,NA
"246","A_morph-cf-es","ann2140","ann2138_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","yani",NA,NA
"247","A_morph-cf-es","ann2145","ann2143_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","midya",NA,NA
"248","A_morph-cf-es","ann2153","ann2151_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","mi",NA,NA
"249","A_morph-cf-es","ann2159","ann2157_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kia",NA,NA
"250","A_morph-cf-es","ann2166","ann2164_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","tseda",NA,NA
"251","A_morph-cf-es","ann2172","ann2170_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"252","A_morph-cf-es","ann2178","ann2176_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","awiki",NA,NA
"253","A_morph-cf-es","ann2182","ann2180_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-shodi",NA,NA
"254","A_morph-cf-es","ann2186","ann2184_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tame",NA,NA
"255","A_morph-cf-es","ann2348","ann2346_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","yani",NA,NA
"256","A_morph-cf-es","ann2353","ann2351_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","awiki",NA,NA
"257","A_morph-cf-es","ann2403","ann2401_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","di",NA,NA
"258","A_morph-cf-es","ann2408","ann2406_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bo",NA,NA
"259","A_morph-cf-es","ann2412","ann2410_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-jae",NA,NA
"260","A_morph-cf-es","ann2416","ann2414_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-kata",NA,NA
"261","A_morph-cf-es","ann2420","ann2418_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tsio",NA,NA
"262","A_morph-cf-es","ann2430","ann2428_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","badi",NA,NA
"263","A_morph-cf-es","ann2435","ann2433_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pobea",NA,NA
"264","A_morph-cf-es","ann2445","ann2443_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ajai",NA,NA
"265","A_morph-cf-es","ann2449","ann2447_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-kata",NA,NA
"266","A_morph-cf-es","ann2459","ann2457_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","datsio",NA,NA
"267","A_morph-cf-es","ann2464","ann2462_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","neti",NA,NA
"268","A_morph-cf-es","ann2468","ann2466_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"269","A_morph-cf-es","ann2474","ann2472_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","akwi",NA,NA
"270","A_morph-cf-es","ann2478","ann2476_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","shao",NA,NA
"271","A_morph-cf-es","ann2525","ann2523_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bado",NA,NA
"272","A_morph-cf-es","ann2530","ann2528_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","batawe",NA,NA
"273","A_morph-cf-es","ann2535","ann2533_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","abao",NA,NA
"274","A_morph-cf-es","ann2539","ann2537_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-kata",NA,NA
"275","A_morph-cf-es","ann2544","ann2542_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","amae",NA,NA
"276","A_morph-cf-es","ann2548","ann2546_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-kata",NA,NA
"277","A_morph-cf-es","ann2553","ann2551_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"278","A_morph-cf-es","ann2558","ann2556_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-metse",NA,NA
"279","A_morph-cf-es","ann2582","ann2580_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ijí",NA,NA
"280","A_morph-cf-es","ann2587","ann2585_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"281","A_morph-cf-es","ann2592","ann2590_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tso",NA,NA
"282","A_morph-cf-es","ann2598","ann2596_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bote",NA,NA
"283","A_morph-cf-es","ann2602","ann2600_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ke",NA,NA
"284","A_morph-cf-es","ann2608","ann2606_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"285","A_morph-cf-es","ann2612","ann2610_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"286","A_morph-cf-es","ann2682","ann2680_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","tso",NA,NA
"287","A_morph-cf-es","ann2688","ann2686_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bote",NA,NA
"288","A_morph-cf-es","ann2692","ann2690_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-eme",NA,NA
"289","A_morph-cf-es","ann2696","ann2694_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ibo",NA,NA
"290","A_morph-cf-es","ann2702","ann2700_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","mote",NA,NA
"291","A_morph-cf-es","ann2706","ann2704_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-eme",NA,NA
"292","A_morph-cf-es","ann2710","ann2708_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ibo",NA,NA
"293","A_morph-cf-es","ann3002","ann3000_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bote",NA,NA
"294","A_morph-cf-es","ann3006","ann3004_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tso",NA,NA
"295","A_morph-cf-es","ann3012","ann3010_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","eshoi",NA,NA
"296","A_morph-cf-es","ann3022","ann3020_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","badi",NA,NA
"297","A_morph-cf-es","ann3026","ann3024_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"298","A_morph-cf-es","ann3038","ann3036_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bakwe",NA,NA
"299","A_morph-cf-es","ann3043","ann3041_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","lale",NA,NA
"300","A_morph-cf-es","ann3048","ann3046_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-neti",NA,NA
"301","A_morph-cf-es","ann3060","ann3058_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"302","A_morph-cf-es","ann3065","ann3063_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tso",NA,NA
"303","A_morph-cf-es","ann3072","ann3070_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"304","A_morph-cf-es","ann3077","ann3075_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tso",NA,NA
"305","A_morph-cf-es","ann3083","ann3081_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","badi",NA,NA
"306","A_morph-cf-es","ann3087","ann3085_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"307","A_morph-cf-es","ann3093","ann3091_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bajome",NA,NA
"308","A_morph-cf-es","ann3098","ann3096_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","peada",NA,NA
"309","A_morph-cf-es","ann3104","ann3102_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"310","A_morph-cf-es","ann3108","ann3106_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ishe",NA,NA
"311","A_morph-cf-es","ann3118","ann3116_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dipawe",NA,NA
"312","A_morph-cf-es","ann3123","ann3121_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","lale",NA,NA
"313","A_morph-cf-es","ann3128","ann3126_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-neti",NA,NA
"314","A_morph-cf-es","ann3134","ann3132_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dodi",NA,NA
"315","A_morph-cf-es","ann3145","ann3143_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bakwa",NA,NA
"316","A_morph-cf-es","ann3151","ann3149_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","takwa",NA,NA
"317","A_morph-cf-es","ann3156","ann3154_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","donoilale",NA,NA
"318","A_morph-cf-es","ann3166","ann3164_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","wada",NA,NA
"319","A_morph-cf-es","ann3171","ann3169_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","pa-",NA,NA
"320","A_morph-cf-es","ann3175","ann3173_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","di",NA,NA
"321","A_morph-cf-es","ann3181","ann3179_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ezae",NA,NA
"322","A_morph-cf-es","ann3221","ann3219_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bakwa",NA,NA
"323","A_morph-cf-es","ann3227","ann3225_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","takwa",NA,NA
"324","A_morph-cf-es","ann3233","ann3231_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","takwa",NA,NA
"325","A_morph-cf-es","ann3238","ann3236_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-mo",NA,NA
"326","A_morph-cf-es","ann3244","ann3242_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dona",NA,NA
"327","A_morph-cf-es","ann3248","ann3246_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ibo",NA,NA
"328","A_morph-cf-es","ann3252","ann3250_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ke",NA,NA
"329","A_morph-cf-es","ann3258","ann3256_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"330","A_morph-cf-es","ann3262","ann3260_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"331","A_morph-cf-es","ann3274","ann3272_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bakwa",NA,NA
"332","A_morph-cf-es","ann3280","ann3278_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","wada",NA,NA
"333","A_morph-cf-es","ann3285","ann3283_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"334","A_morph-cf-es","ann3289","ann3287_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","di",NA,NA
"335","A_morph-cf-es","ann3294","ann3292_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"336","A_morph-cf-es","ann3300","ann3298_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","badi",NA,NA
"337","A_morph-cf-es","ann3304","ann3302_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"338","A_morph-cf-es","ann3413","ann3411_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","tseiye",NA,NA
"339","A_morph-cf-es","ann3418","ann3416_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kimisha",NA,NA
"340","A_morph-cf-es","ann3423","ann3421_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"341","A_morph-cf-es","ann3428","ann3426_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tso",NA,NA
"342","A_morph-cf-es","ann3434","ann3432_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwaiya",NA,NA
"343","A_morph-cf-es","ann3439","ann3437_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ti",NA,NA
"344","A_morph-cf-es","ann3444","ann3442_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ibo",NA,NA
"345","A_morph-cf-es","ann3533","ann3531_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","apona",NA,NA
"346","A_morph-cf-es","ann3537","ann3535_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-beneje",NA,NA
"347","A_morph-cf-es","ann3548","ann3546_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","wakwala",NA,NA
"348","A_morph-cf-es","ann3552","ann3550_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ja",NA,NA
"349","A_morph-cf-es","ann3558","ann3556_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","laba",NA,NA
"350","A_morph-cf-es","ann3563","ann3561_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","teli",NA,NA
"351","A_morph-cf-es","ann3568","ann3566_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","nia",NA,NA
"352","A_morph-cf-es","ann3573","ann3571_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ta",NA,NA
"353","A_morph-cf-es","ann3577","ann3575_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ani",NA,NA
"354","A_morph-cf-es","ann3581","ann3579_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tsio",NA,NA
"355","A_morph-cf-es","ann3586","ann3584_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwaiya",NA,NA
"356","A_morph-cf-es","ann3598","ann3596_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pa",NA,NA
"357","A_morph-cf-es","ann3603","ann3601_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwaiya",NA,NA
"358","A_morph-cf-es","ann3608","ann3606_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ibo",NA,NA
"359","A_morph-cf-es","ann3619","ann3617_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwaiya",NA,NA
"360","A_morph-cf-es","ann3624","ann3622_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ibo",NA,NA
"361","A_morph-cf-es","ann3628","ann3626_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ani",NA,NA
"362","A_morph-cf-es","ann3632","ann3630_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tsio",NA,NA
"363","A_morph-cf-es","ann3637","ann3635_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pona",NA,NA
"364","A_morph-cf-es","ann3643","ann3641_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","apo",NA,NA
"365","A_morph-cf-es","ann3648","ann3646_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","tsio",NA,NA
"366","A_morph-cf-es","ann3653","ann3651_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pobea",NA,NA
"367","A_morph-cf-es","ann3663","ann3661_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","tsio",NA,NA
"368","A_morph-cf-es","ann3668","ann3666_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dea",NA,NA
"369","A_morph-cf-es","ann3673","ann3671_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","apo",NA,NA
"370","A_morph-cf-es","ann3677","ann3675_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"371","A_morph-cf-es","ann3683","ann3681_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bikwae",NA,NA
"372","A_morph-cf-es","ann3688","ann3686_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-iba",NA,NA
"373","A_morph-cf-es","ann3692","ann3690_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ja",NA,NA
"374","A_morph-cf-es","ann3698","ann3696_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","wada",NA,NA
"375","A_morph-cf-es","ann3703","ann3701_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","eawe",NA,NA
"376","A_morph-cf-es","ann3708","ann3706_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","biyo",NA,NA
"377","A_morph-cf-es","ann3719","ann3717_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","joda",NA,NA
"378","A_morph-cf-es","ann3724","ann3722_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dipa",NA,NA
"379","A_morph-cf-es","ann3729","ann3727_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"380","A_morph-cf-es","ann3733","ann3731_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","aji",NA,NA
"381","A_morph-cf-es","ann3738","ann3736_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"382","A_morph-cf-es","ann3742","ann3740_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"383","A_morph-cf-es","ann3747","ann3745_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-po",NA,NA
"384","A_morph-cf-es","ann3757","ann3755_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","datsio",NA,NA
"385","A_morph-cf-es","ann3762","ann3760_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bikwae",NA,NA
"386","A_morph-cf-es","ann3767","ann3765_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-iba",NA,NA
"387","A_morph-cf-es","ann3771","ann3769_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ja",NA,NA
"388","A_morph-cf-es","ann3777","ann3775_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","eawe",NA,NA
"389","A_morph-cf-es","ann3782","ann3780_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","biyo",NA,NA
"390","A_morph-cf-es","ann3792","ann3790_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","jomó",NA,NA
"391","A_morph-cf-es","ann3797","ann3795_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-kata",NA,NA
"392","A_morph-cf-es","ann3802","ann3800_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"393","A_morph-cf-es","ann3806","ann3804_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ani",NA,NA
"394","A_morph-cf-es","ann3812","ann3810_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"395","A_morph-cf-es","ann3816","ann3814_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"396","A_morph-cf-es","ann3827","ann3825_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","datsio",NA,NA
"397","A_morph-cf-es","ann3832","ann3830_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dea",NA,NA
"398","A_morph-cf-es","ann3837","ann3835_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"399","A_morph-cf-es","ann3842","ann3840_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"400","A_morph-cf-es","ann3850","ann3848_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","joda",NA,NA
"401","A_morph-cf-es","ann3855","ann3853_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","bajome",NA,NA
"402","A_morph-cf-es","ann3860","ann3858_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","takwa",NA,NA
"403","A_morph-cf-es","ann3874","ann3872_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ti",NA,NA
"404","A_morph-cf-es","ann3879","ann3877_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ke",NA,NA
"405","A_morph-cf-es","ann3885","ann3883_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","mikeda",NA,NA
"406","A_morph-cf-es","ann3890","ann3888_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","eawe",NA,NA
"407","A_morph-cf-es","ann3896","ann3894_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"408","A_morph-cf-es","ann3900","ann3898_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"409","A_morph-cf-es","ann3929","ann3927_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","jaidya",NA,NA
"410","A_morph-cf-es","ann3934","ann3932_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kweme",NA,NA
"411","A_morph-cf-es","ann3940","ann3938_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","etseilakwa",NA,NA
"412","A_morph-cf-es","ann3950","ann3948_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwae",NA,NA
"413","A_morph-cf-es","ann3955","ann3953_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-eme",NA,NA
"414","A_morph-cf-es","ann3960","ann3958_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"415","A_morph-cf-es","ann3964","ann3962_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"416","A_morph-cf-es","ann3971","ann3969_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ti",NA,NA
"417","A_morph-cf-es","ann3976","ann3974_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ke",NA,NA
"418","A_morph-cf-es","ann3983","ann3981_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"419","A_morph-cf-es","ann3987","ann3985_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"420","A_morph-cf-es","ann3999","ann3997_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","kwaesapa",NA,NA
"421","A_morph-cf-es","ann4004","ann4002_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","metse",NA,NA
"422","A_morph-cf-es","ann4010","ann4008_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pa",NA,NA
"423","A_morph-cf-es","ann4016","ann4014_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","temi",NA,NA
"424","A_morph-cf-es","ann4020","ann4018_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ta",NA,NA
"425","A_morph-cf-es","ann4025","ann4023_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","pojojo",NA,NA
"426","A_morph-cf-es","ann4037","ann4035_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"427","A_morph-cf-es","ann4041","ann4039_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"428","A_morph-cf-es","ann4052","ann4050_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","datsio",NA,NA
"429","A_morph-cf-es","ann4057","ann4055_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","midya",NA,NA
"430","A_morph-cf-es","ann4062","ann4060_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-mo",NA,NA
"431","A_morph-cf-es","ann4068","ann4066_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","pi-",NA,NA
"432","A_morph-cf-es","ann4073","ann4071_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","di",NA,NA
"433","A_morph-cf-es","ann4078","ann4076_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ma",NA,NA
"434","A_morph-cf-es","ann4083","ann4081_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"435","A_morph-cf-es","ann4088","ann4086_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ke",NA,NA
"436","A_morph-cf-es","ann4094","ann4092_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
"437","A_morph-cf-es","ann4098","ann4096_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"438","A_morph-cf-es","ann4105","ann4103_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","a",NA,NA
"439","A_morph-cf-es","ann4110","ann4108_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-tsobale",NA,NA
"440","A_morph-cf-es","ann4141","ann4139_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dea",NA,NA
"441","A_morph-cf-es","ann4146","ann4144_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","po",NA,NA
"442","A_morph-cf-es","ann4151","ann4149_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-a",NA,NA
"443","A_morph-cf-es","ann4162","ann4160_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","dipa",NA,NA
"444","A_morph-cf-es","ann4174","ann4172_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","datsio",NA,NA
"445","A_morph-cf-es","ann4179","ann4177_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","ti",NA,NA
"446","A_morph-cf-es","ann4184","ann4182_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-ta",NA,NA
"447","A_morph-cf-es","ann4188","ann4186_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","-we",NA,NA
"448","A_morph-cf-es","ann4194","ann4192_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","e-",NA,NA
